<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.07.10	16:33:22.148	4090.60	4091.04			6
2026.07.10	16:33:22.297	4090.84	4091.10			6
2026.07.10	16:33:22.347	4090.76	4091.13			6
2026.07.10	16:33:22.402	4090.71	4091.12			6
2026.07.10	16:33:22.447		4091.13			4
2026.07.10	16:33:22.448		4091.14			4
2026.07.10	16:33:22.448		4091.20			4
2026.07.10	16:33:22.449	4090.67	4091.14			6
2026.07.10	16:33:22.501	4090.72	4091.17			6
2026.07.10	16:33:22.547		4091.18			4
2026.07.10	16:33:22.599	4090.73	4091.20			6
2026.07.10	16:33:22.617		4091.21			4
2026.07.10	16:33:22.619		4091.22			4
2026.07.10	16:33:22.647	4090.98	4091.23			6
2026.07.10	16:33:22.698		4091.27			4
2026.07.10	16:33:22.748	4091.00				2
2026.07.10	16:33:22.798	4091.04	4091.37			6
2026.07.10	16:33:22.847	4090.88	4091.34			6
2026.07.10	16:33:22.899		4091.35			4
2026.07.10	16:33:22.947		4091.33			4
2026.07.10	16:33:22.999	4090.86	4091.30			6
2026.07.10	16:33:23.049	4090.89	4091.34			6
2026.07.10	16:33:23.099	4090.88	4091.32			6
2026.07.10	16:33:23.149	4090.89	4091.34			6
2026.07.10	16:33:23.297	4090.88	4091.31			6
2026.07.10	16:33:23.347	4090.86				2
2026.07.10	16:33:23.398	4090.83				2
2026.07.10	16:33:23.448	4090.85	4091.28			6
2026.07.10	16:33:23.602	4090.86	4091.34			6
2026.07.10	16:33:23.659	4091.15	4091.46			6
2026.07.10	16:33:23.706	4090.98	4091.38			6
2026.07.10	16:33:23.802	4090.95	4091.40			6
2026.07.10	16:33:23.851	4090.98	4091.42			6
2026.07.10	16:33:23.900	4090.94	4091.37			6
2026.07.10	16:33:24.000	4090.93	4091.38			6
2026.07.10	16:33:24.152	4091.24	4091.50			6
2026.07.10	16:33:24.252	4091.08	4091.54			6
2026.07.10	16:33:24.300	4091.12				2
2026.07.10	16:33:24.348		4091.51			4
2026.07.10	16:33:24.400	4091.08				2
2026.07.10	16:33:24.603	4091.07	4091.48			6
2026.07.10	16:33:24.653		4091.51			4
2026.07.10	16:33:24.703	4091.08	4091.52			6
2026.07.10	16:33:24.754		4091.48			4
2026.07.10	16:33:24.805	4091.04	4091.50			6
2026.07.10	16:33:24.850	4091.07				2
2026.07.10	16:33:24.900	4091.13	4091.53			6
2026.07.10	16:33:24.955	4091.11	4091.50			6
2026.07.10	16:33:25.000		4091.51			4
2026.07.10	16:33:25.101	4091.05				2
2026.07.10	16:33:25.151	4091.06	4091.47			6
2026.07.10	16:33:25.202	4091.05	4091.46			6
2026.07.10	16:33:25.254	4091.03	4091.41			6
2026.07.10	16:33:25.303		4091.37			4
2026.07.10	16:33:25.352	4090.87	4091.30			6
2026.07.10	16:33:25.502	4091.05	4091.31			6
2026.07.10	16:33:25.551	4090.95	4091.32			6
2026.07.10	16:33:25.602	4090.90	4091.31			6
2026.07.10	16:33:25.651	4091.12	4091.38			6
2026.07.10	16:33:25.704	4091.16	4091.45			6
2026.07.10	16:33:25.756	4091.05				2
2026.07.10	16:33:25.852	4091.04	4091.43			6
2026.07.10	16:33:25.899		4091.44			4
2026.07.10	16:33:25.951		4091.46			4
2026.07.10	16:33:25.999		4091.43			4
2026.07.10	16:33:26.049		4091.47			4
2026.07.10	16:33:26.202	4091.05	4091.49			6
2026.07.10	16:33:26.252	4091.07	4091.46			6
2026.07.10	16:33:26.301		4091.48			4
2026.07.10	16:33:26.461		4091.50			4
2026.07.10	16:33:26.463		4091.59			4
2026.07.10	16:33:26.465		4091.62			4
2026.07.10	16:33:26.465		4091.67			4
2026.07.10	16:33:26.551	4091.03	4091.45			6
2026.07.10	16:33:26.601	4090.91	4091.30			6
2026.07.10	16:33:26.652		4091.33			4
2026.07.10	16:33:26.801	4090.97	4091.34			6
2026.07.10	16:33:26.850		4091.38			4
2026.07.10	16:33:26.950		4091.37			4
2026.07.10	16:33:27.000		4091.40			4
2026.07.10	16:33:27.050		4091.37			4
2026.07.10	16:33:27.149	4091.01	4091.38			6
2026.07.10	16:33:27.203	4090.88	4091.29			6
2026.07.10	16:33:27.583		4091.30			4
2026.07.10	16:33:27.646		4091.31			4
2026.07.10	16:33:27.646		4091.32			4
2026.07.10	16:33:27.852	4090.85	4091.28			6
2026.07.10	16:33:27.902		4091.26			4
2026.07.10	16:33:27.954	4090.80	4091.19			6
2026.07.10	16:33:28.251		4091.18			4
2026.07.10	16:33:28.301		4091.20			4
2026.07.10	16:33:28.408	4090.86	4091.25			6
2026.07.10	16:33:28.452		4091.29			4
2026.07.10	16:33:28.503	4090.80	4091.25			6
2026.07.10	16:33:28.555		4091.27			4
2026.07.10	16:33:28.755	4090.91	4091.25			6
2026.07.10	16:33:28.805	4090.87	4091.26			6
2026.07.10	16:33:28.855	4090.79	4091.24			6
2026.07.10	16:33:29.002		4091.22			4
2026.07.10	16:33:29.107	4090.77	4091.21			6
2026.07.10	16:33:29.207	4091.01	4091.33			6
2026.07.10	16:33:29.255	4090.97	4091.34			6
2026.07.10	16:33:29.305	4090.90	4091.35			6
2026.07.10	16:33:29.363	4090.91				2
2026.07.10	16:33:29.409	4090.92				2
2026.07.10	16:33:29.454	4090.93	4091.30			6
2026.07.10	16:33:29.505	4090.75	4091.19			6
2026.07.10	16:33:29.602		4091.16			4
2026.07.10	16:33:29.706		4091.17			4
2026.07.10	16:33:29.855		4091.14			4
2026.07.10	16:33:29.906	4090.66	4091.02			6
2026.07.10	16:33:29.954	4090.55	4090.96			6
2026.07.10	16:33:30.105	4090.53	4090.93			6
2026.07.10	16:33:30.154		4090.95			4
2026.07.10	16:33:30.510	4090.48	4090.88			6
2026.07.10	16:33:30.560		4090.91			4
2026.07.10	16:33:30.605		4090.95			4
2026.07.10	16:33:30.708		4090.92			4
2026.07.10	16:33:30.807		4090.90			4
2026.07.10	16:33:30.861	4090.27	4090.64			6
2026.07.10	16:33:30.908		4090.69			4
2026.07.10	16:33:31.006	4090.29				2
2026.07.10	16:33:31.167	4090.20	4090.52			6
2026.07.10	16:33:31.215	4089.97	4090.40			6
2026.07.10	16:33:31.263		4090.35			4
2026.07.10	16:33:31.313		4090.37			4
2026.07.10	16:33:31.363		4090.34			4
2026.07.10	16:33:31.612	4089.85	4090.25			6
2026.07.10	16:33:31.661	4089.79	4090.22			6
2026.07.10	16:33:31.712	4089.73	4090.13			6
2026.07.10	16:33:31.760		4090.16			4
2026.07.10	16:33:31.811		4090.13			4
2026.07.10	16:33:32.007		4090.15			4
2026.07.10	16:33:32.110		4090.12			4
2026.07.10	16:33:32.160		4090.14			4
2026.07.10	16:33:32.310	4089.68	4090.09			6
2026.07.10	16:33:32.359		4090.13			4
2026.07.10	16:33:32.410	4089.71				2
2026.07.10	16:33:32.610	4089.70	4090.11			6
2026.07.10	16:33:32.861	4089.85	4090.29			6
2026.07.10	16:33:32.910	4089.81	4090.25			6
2026.07.10	16:33:32.959		4090.24			4
2026.07.10	16:33:33.107	4089.85	4090.29			6
2026.07.10	16:33:33.163		4090.30			4
2026.07.10	16:33:33.212	4089.90	4090.34			6
2026.07.10	16:33:33.462	4089.87	4090.33			6
2026.07.10	16:33:33.508	4089.92	4090.36			6
2026.07.10	16:33:33.565	4089.95	4090.40			6
2026.07.10	16:33:33.665	4089.99	4090.43			6
2026.07.10	16:33:33.810	4089.93	4090.39			6
2026.07.10	16:33:33.958		4090.38			4
2026.07.10	16:33:34.060	4090.02	4090.46			6
2026.07.10	16:33:34.111	4090.06	4090.52			6
2026.07.10	16:33:34.210	4089.99	4090.43			6
2026.07.10	16:33:34.259	4090.00	4090.47			6
2026.07.10	16:33:34.460	4089.98	4090.44			6
2026.07.10	16:33:34.511		4090.41			4
2026.07.10	16:33:34.560	4090.02	4090.43			6
2026.07.10	16:33:34.610	4090.01	4090.44			6
2026.07.10	16:33:34.662	4090.00				2
2026.07.10	16:33:34.708	4089.98				2
2026.07.10	16:33:34.911	4089.90	4090.29			6
2026.07.10	16:33:34.960	4089.88	4090.30			6
2026.07.10	16:33:35.010	4090.00	4090.37			6
2026.07.10	16:33:35.060	4089.94				2
2026.07.10	16:33:35.310	4089.95	4090.38			6
2026.07.10	16:33:35.459	4089.96	4090.40			6
2026.07.10	16:33:35.472		4090.41			4
2026.07.10	16:33:35.712	4089.94	4090.37			6
2026.07.10	16:33:35.762	4089.95	4090.39			6
2026.07.10	16:33:35.864		4090.41			4
2026.07.10	16:33:36.012	4089.94	4090.37			6
2026.07.10	16:33:36.065	4089.95	4090.40			6
2026.07.10	16:33:36.313	4089.92	4090.36			6
2026.07.10	16:33:36.364	4089.87	4090.33			6
2026.07.10	16:33:36.413	4089.86	4090.30			6
2026.07.10	16:33:36.613		4090.32			4
2026.07.10	16:33:36.714		4090.29			4
2026.07.10	16:33:36.762	4089.90	4090.35			6
2026.07.10	16:33:36.810	4089.92	4090.36			6
2026.07.10	16:33:36.862	4089.91	4090.34			6
2026.07.10	16:33:36.914	4090.19	4090.45			6
2026.07.10	16:33:36.962	4090.03				2
2026.07.10	16:33:37.062		4090.47			4
2026.07.10	16:33:37.119	4089.96	4090.39			6
2026.07.10	16:33:37.164	4089.89	4090.32			6
2026.07.10	16:33:37.213	4089.87				2
2026.07.10	16:33:37.262		4090.23			4
2026.07.10	16:33:37.312	4089.73	4090.19			6
2026.07.10	16:33:37.417		4090.20			4
2026.07.10	16:33:37.664	4089.76				2
2026.07.10	16:33:37.714		4090.22			4
2026.07.10	16:33:37.763		4090.19			4
2026.07.10	16:33:37.813	4089.85	4090.10			6
2026.07.10	16:33:37.865	4089.75	4090.21			6
2026.07.10	16:33:38.113		4090.20			4
2026.07.10	16:33:38.264		4090.19			4
2026.07.10	16:33:38.314	4089.84	4090.22			6
2026.07.10	16:33:38.417	4089.78	4090.23			6
2026.07.10	16:33:38.469	4089.99	4090.25			6
2026.07.10	16:33:38.518	4090.02	4090.28			6
2026.07.10	16:33:38.565	4089.84				2
2026.07.10	16:33:38.667	4089.86				2
2026.07.10	16:33:38.718	4090.18	4090.49			6
2026.07.10	16:33:38.766	4090.04	4090.45			6
2026.07.10	16:33:38.815	4089.99	4090.44			6
2026.07.10	16:33:38.868		4090.42			4
2026.07.10	16:33:38.914	4089.97	4090.38			6
2026.07.10	16:33:38.964		4090.36			4
2026.07.10	16:33:39.022	4090.06	4090.40			6
2026.07.10	16:33:39.069	4089.97				2
2026.07.10	16:33:39.117		4090.42			4
2026.07.10	16:33:39.167	4089.98	4090.44			6
2026.07.10	16:33:39.269	4090.00				2
2026.07.10	16:33:39.971	4090.04				2
2026.07.10	16:33:40.025	4090.01				2
2026.07.10	16:33:40.221	4090.19	4090.53			6
2026.07.10	16:33:40.268		4090.48			4
2026.07.10	16:33:40.420		4090.50			4
2026.07.10	16:33:40.470	4090.06	4090.47			6
2026.07.10	16:33:40.520		4090.50			4
2026.07.10	16:33:40.671	4090.33	4090.58			6
2026.07.10	16:33:40.720	4090.08	4090.53			6
2026.07.10	16:33:40.769		4090.49			4
2026.07.10	16:33:40.819		4090.51			4
2026.07.10	16:33:40.873	4090.12	4090.49			6
2026.07.10	16:33:40.921		4090.57			4
2026.07.10	16:33:40.972		4090.51			4
2026.07.10	16:33:41.020	4090.08				2
2026.07.10	16:33:41.223	4089.96	4090.35			6
2026.07.10	16:33:41.271		4090.34			4
2026.07.10	16:33:41.420	4090.06	4090.43			6
2026.07.10	16:33:41.470	4089.96	4090.37			6
2026.07.10	16:33:41.620		4090.34			4
2026.07.10	16:33:41.670		4090.38			4
2026.07.10	16:33:41.720		4090.34			4
2026.07.10	16:33:41.776	4089.86	4090.29			6
2026.07.10	16:33:41.826	4089.85	4090.22			6
2026.07.10	16:33:41.874	4089.74	4090.16			6
2026.07.10	16:33:41.921		4090.18			4
2026.07.10	16:33:42.083		4090.14			4
2026.07.10	16:33:42.126		4090.06			4
2026.07.10	16:33:42.181	4089.75	4090.08			6
2026.07.10	16:33:42.222		4090.09			4
2026.07.10	16:33:42.279	4089.68	4090.13			6
2026.07.10	16:33:42.373	4089.72	4090.06			6
2026.07.10	16:33:42.471		4090.12			4
2026.07.10	16:33:42.523		4090.14			4
2026.07.10	16:33:42.571		4090.13			4
2026.07.10	16:33:42.661	4089.71				2
2026.07.10	16:33:42.925	4089.86				2
2026.07.10	16:33:42.975	4089.89	4090.16			6
2026.07.10	16:33:43.022	4089.76	4090.13			6
2026.07.10	16:33:43.074	4089.66	4090.09			6
2026.07.10	16:33:43.125	4089.72	4090.11			6
2026.07.10	16:33:43.173		4090.08			4
2026.07.10	16:33:43.323		4090.12			4
2026.07.10	16:33:43.376	4089.73	4090.16			6
2026.07.10	16:33:43.475	4089.72	4090.10			6
2026.07.10	16:33:43.574	4089.63	4090.06			6
2026.07.10	16:33:43.822	4089.64	4090.08			6
2026.07.10	16:33:43.873	4089.66	4090.10			6
2026.07.10	16:33:43.925	4089.73	4090.14			6
2026.07.10	16:33:43.982	4089.70	4090.15			6
2026.07.10	16:33:44.072		4090.17			4
2026.07.10	16:33:44.124	4089.72	4090.10			6
2026.07.10	16:33:44.181		4090.09			4
2026.07.10	16:33:44.272		4090.08			4
2026.07.10	16:33:44.528		4090.10			4
2026.07.10	16:33:44.627	4089.62	4090.06			6
2026.07.10	16:33:44.679	4089.61	4089.99			6
2026.07.10	16:33:44.724		4090.01			4
2026.07.10	16:33:44.775		4090.00			4
2026.07.10	16:33:44.925		4090.02			4
2026.07.10	16:33:45.179		4089.97			4
2026.07.10	16:33:45.227		4089.96			4
2026.07.10	16:33:45.278		4089.98			4
2026.07.10	16:33:45.378	4089.40	4089.84			6
2026.07.10	16:33:45.426	4089.46	4089.83			6
2026.07.10	16:33:45.476	4089.47	4089.85			6
2026.07.10	16:33:45.526	4089.41	4089.83			6
2026.07.10	16:33:45.576	4089.47	4089.88			6
2026.07.10	16:33:45.676	4089.44				2
2026.07.10	16:33:45.727	4089.39	4089.73			6
2026.07.10	16:33:45.775		4089.75			4
2026.07.10	16:33:45.827		4089.76			4
2026.07.10	16:33:45.878	4089.28	4089.72			6
2026.07.10	16:33:45.930		4089.73			4
2026.07.10	16:33:46.027		4089.75			4
2026.07.10	16:33:46.082	4089.46	4089.85			6
2026.07.10	16:33:46.279	4089.41	4089.86			6
2026.07.10	16:33:46.330	4089.39	4089.77			6
2026.07.10	16:33:46.528	4089.31				2
2026.07.10	16:33:46.829	4089.30	4089.73			6
2026.07.10	16:33:46.878	4089.28	4089.69			6
2026.07.10	16:33:46.979	4089.40	4089.78			6
2026.07.10	16:33:47.033	4089.33	4089.76			6
2026.07.10	16:33:47.079		4089.78			4
2026.07.10	16:33:47.134	4089.28	4089.74			6
2026.07.10	16:33:47.180		4089.73			4
2026.07.10	16:33:47.231	4089.37	4089.76			6
2026.07.10	16:33:47.279	4089.38	4089.78			6
2026.07.10	16:33:47.332	4089.59	4089.84			6
2026.07.10	16:33:47.384	4089.63	4089.90			6
2026.07.10	16:33:47.430	4089.52	4089.94			6
2026.07.10	16:33:47.530	4089.58	4089.96			6
2026.07.10	16:33:47.580	4089.50	4089.90			6
2026.07.10	16:33:47.629		4089.87			4
2026.07.10	16:33:47.881	4089.52	4089.95			6
2026.07.10	16:33:48.080		4089.89			4
2026.07.10	16:33:48.130		4089.91			4
2026.07.10	16:33:48.229	4089.50	4089.90			6
2026.07.10	16:33:48.329		4089.94			4
2026.07.10	16:33:48.380	4089.56	4090.02			6
2026.07.10	16:33:48.428		4089.99			4
2026.07.10	16:33:48.478		4090.01			4
2026.07.10	16:33:48.529	4089.60	4090.04			6
2026.07.10	16:33:48.631		4090.06			4
2026.07.10	16:33:48.780		4089.99			4
2026.07.10	16:33:48.831	4089.57	4090.00			6
2026.07.10	16:33:48.930	4089.59	4090.03			6
2026.07.10	16:33:49.187	4089.36	4089.45			6
2026.07.10	16:33:49.236	4088.79	4089.19			6
2026.07.10	16:33:49.283	4088.76	4089.11			6
2026.07.10	16:33:49.332	4088.60	4089.04			6
2026.07.10	16:33:49.430		4089.05			4
2026.07.10	16:33:49.533	4088.66	4089.09			6
2026.07.10	16:33:49.580		4089.05			4
2026.07.10	16:33:49.585		4089.06			4
2026.07.10	16:33:49.630	4088.62	4089.02			6
2026.07.10	16:33:49.640		4089.03			4
2026.07.10	16:33:49.686	4088.64	4089.06			6
2026.07.10	16:33:49.735	4088.50	4088.84			6
2026.07.10	16:33:49.783	4088.45	4088.81			6
2026.07.10	16:33:49.833		4088.82			4
2026.07.10	16:33:49.884		4088.84			4
2026.07.10	16:33:49.898		4088.85			4
2026.07.10	16:33:49.932		4088.82			4
2026.07.10	16:33:49.979		4088.85			4
2026.07.10	16:33:50.032	4088.34	4088.82			6
2026.07.10	16:33:50.083		4088.77			4
2026.07.10	16:33:50.089		4088.78			4
2026.07.10	16:33:50.132	4088.30	4088.69			6
2026.07.10	16:33:50.183	4088.26	4088.66			6
2026.07.10	16:33:50.231		4088.69			4
2026.07.10	16:33:50.281		4088.74			4
2026.07.10	16:33:50.310		4088.75			4
2026.07.10	16:33:50.480	4088.55	4088.90			6
2026.07.10	16:33:50.528		4088.91			4
2026.07.10	16:33:50.587	4088.46				2
2026.07.10	16:33:50.683	4088.81	4089.07			6
2026.07.10	16:33:50.734	4088.62	4089.03			6
2026.07.10	16:33:50.782	4088.57	4089.06			6
2026.07.10	16:33:50.882		4089.08			4
2026.07.10	16:33:51.131	4088.75	4089.16			6
2026.07.10	16:33:51.185	4088.84	4089.21			6
2026.07.10	16:33:51.235	4088.91	4089.22			6
2026.07.10	16:33:51.283	4088.80	4089.23			6
2026.07.10	16:33:51.336	4088.79				2
2026.07.10	16:33:51.383		4089.26			4
2026.07.10	16:33:51.433	4088.87	4089.30			6
2026.07.10	16:33:51.483	4089.04	4089.35			6
2026.07.10	16:33:51.533	4088.91	4089.34			6
2026.07.10	16:33:51.582		4089.37			4
2026.07.10	16:33:51.634		4089.36			4
2026.07.10	16:33:51.688	4088.92				2
2026.07.10	16:33:51.782		4089.38			4
2026.07.10	16:33:52.033		4089.40			4
2026.07.10	16:33:52.082		4089.38			4
2026.07.10	16:33:52.133	4089.04	4089.42			6
2026.07.10	16:33:52.184	4089.02	4089.41			6
2026.07.10	16:33:52.235	4089.06	4089.43			6
2026.07.10	16:33:52.335	4089.02	4089.46			6
2026.07.10	16:33:52.384		4089.43			4
2026.07.10	16:33:52.439		4089.44			4
2026.07.10	16:33:52.483	4089.19				2
2026.07.10	16:33:52.635	4089.20	4089.48			6
2026.07.10	16:33:52.739	4089.22	4089.49			6
2026.07.10	16:33:52.786	4089.23				2
2026.07.10	16:33:52.837	4089.19	4089.45			6
2026.07.10	16:33:52.887	4089.22	4089.48			6
2026.07.10	16:33:52.990	4089.17	4089.42			6
2026.07.10	16:33:53.085	4089.18	4089.44			6
